fb_15_pre_splitted_1.txt,m,32,185,86,1,1,0,1,0,0
fb_15_pre_splitted_2.txt,m,32,185,86,1,1,0,1,0,0
fb_14_pre_splitted_1.txt,f,25,165,70,1,1,1,0,1,0
fb_14_pre_splitted_7.txt,f,25,165,70,1,1,1,0,1,0
fb_17_pre_splitted_0.txt,m,20,187,85,1,1,1,1,2,0
fb_17_pre_splitted_1.txt,m,20,187,85,1,1,1,1,2,0
fb_16_pre_splitted_0.txt,m,37,178,80,1,1,0,0,0,0
fb_16_pre_splitted_1.txt,m,37,178,80,1,1,0,0,0,0
fb_19_pre_splitted_1.txt,m,26,192,82,1,1,1,1,0,0
fb_19_pre_splitted_5.txt,m,26,192,82,1,1,1,1,0,0
fb_18_pre_splitted_1.txt,m,21,173,65,1,1,0,0,0,0
fb_18_pre_splitted_8.txt,m,21,173,65,1,1,0,0,0,0
fb_35_pre_splitted_1.txt,f,22,167,60,1,1,0,0,0,0
fb_35_pre_splitted_7.txt,f,22,167,60,1,1,0,0,0,0
fb_34_pre_splitted_1.txt,m,29,198,115,1,0,0,0,0,0
fb_34_pre_splitted_4.txt,m,29,198,115,1,0,0,0,0,0
fb_33_pre_splitted_1.txt,m,25,179,80,1,1,1,2,1,0
fb_33_pre_splitted_6.txt,m,25,179,80,1,1,1,2,1,0
fb_32_pre_splitted_1.txt,m,31,160,66,1,1,0,0,1,0
fb_32_pre_splitted_6.txt,m,31,160,66,1,1,0,0,1,0
fb_31_pre_splitted_1.txt,m,27,174,73,1,1,0,0,0,0
fb_31_pre_splitted_5.txt,m,27,174,73,1,1,0,0,0,0
fb_30_pre_splitted_1.txt,f,20,178,70,0,1,0,0,0,0
fb_30_pre_splitted_6.txt,f,20,178,70,0,1,0,0,0,0
fb_02_pre_splitted_1.txt,m,23,176,65,1,1,2,1,1,0
fb_02_pre_splitted_2.txt,m,23,176,65,1,1,2,1,1,0
fb_24_pre_splitted_0.txt,m,29,170,72,1,1,1,0,1,0
fb_24_pre_splitted_1.txt,m,29,170,72,1,1,1,0,1,0
fb_03_pre_splitted_1.txt,f,30,176,72,1,1,2,1,2,0
fb_03_pre_splitted_6.txt,f,30,176,72,1,1,2,1,2,0
fb_23_pre_splitted_1.txt,m,30,177,70,1,1,1,1,0,0
fb_23_pre_splitted_2.txt,m,30,177,70,1,1,1,1,0,0
fb_28_pre_splitted_1.txt,m,29,167,73,1,1,1,2,1,0
fb_28_pre_splitted_6.txt,m,29,167,73,1,1,1,2,1,0
